SMOG-P;44832;;437.150 ;;12.5kbps GMSK;;active
SNet-A;43186;;435.950/2263.000;;1k2*/2k4 FFSK;DP0TBB;inactive
SNet-B;43187;;435.950/2263.000;;1k2*/2k4 FFSK;DP0TBC;inactive
SNet-C;43188;;435.950/2263.000;;1k2*/2k4 FFSK;DP0TBD;inactive
SNet-D;43189;;435.950/2263.000;;1k2*/2k4 FFSK;DP0TBE;inactive
SNoOPI;;;;;P-band;;to be launched
SNUGLITE;43784;;437.275/2405.000;;9600bps GMSK;;inactive
SNUGLITE-II;52899;;436.490/2405.000;;1k2 BPSK 9k6*GMSK;DS0DH;unknown
SNUSAT-1;42733;;436.090 ;;1200bps BPSK;ON02KR;re-entered
SNUSAT-2;43782;;437.625/2402.000;;9k6 BPSK/1.06Mbit DQPSK;;inactive
SNUSAT-1b;42727;;435.950 ;;1200bps BPSK;ON03KR;re-entered
SOAR;48851;;401.723 ;;;;non-amateur
SOC-i;;;437.125 ;;4800bps GMSK;;to be launched
Sokrat;44404;;436.000 ;;4800bps mobitex GMSK;;active
SOCRATES;39768;;;;;;non-amateur
SOCRATES;;;914.700 ;;;;unknown
SOHLA-1;33496;;437.505 ;437.505 ;1200bps AFSK CW;JL3YUS;inactive
SOMP;39134;;437.485 ;437.503 ;1200bps AFSK CW*;DP0TUD;active
SOMP-2;42701;;437.405 ;;9600bps GMSK;;re-entered
SOMP-2B;47445;;435.600 ;;9600bps GMSK;DP2TUD;active
SONATE;44400;;145.840/437.025;;9k6GMSK/GSFK SSTV;;unknown
SORTIE;45264;450.000 ;468.000 ;;;;re-entered
SO-33;25509;;437.910 ;;9600bps FSK;SEDSAT-1;inactive
SO-35;25636;436.291 ;145.825/2250.000;;9600bps FM;SUNSAT-3;inactive
SO-41;26545;;436.775 ;;9600bps FSK;SASAT1-11 12;inactive
SO-42;26549;;436.075 ;;9600bps FSK;SASAT2-11 12;inactive
SO-43;26929;;;145.820 ;9600bps FSK;STRSHN;re-entered
SO-50;27607;145.850 ;436.795 ;;FM* tone 67.0Hz;;active
SO-67;35870;145.875 ;435.345 ;435.300 ;FM tone 233.6Hz;;inactive
SO-114;51081;145.875 ;436.666 ;436.666 ;1k2/2k4 AFSK APRS FM CW*;AM5SAT;active
SO-115;51080;145.925 ;436.888 ;436.888 ;1k2/2k4 AFSK FM APRS CW;AM6SAT;inactive
SpaceCube;42717;145.860 ;436.880 ;;1200bps AFSK FM;ON05FR;re-entered
SPACEHAUC-1;49277;;437.500 ;;9600bps FSK;;re-entered
SpaceTuna-1;54537;;;;Blue LED;;unknown
SPARTAN;48912;;400.360 ;;9600bps GFSK;;inactive
Sparrow;43881;437.325 ;435.525/435.700*;;4k8*/9k6 GMSK;DP1GOS;active
SPATIUM-I;43638;;401.000/467.000;;;;non-amateur
SpinSat;40314;;437.230 ;;9600bps GFSK;;inactive
SPiN-1;52743;;401.000 ;;9600bps GFSK;;inactive
SPOC;46921;;437.350/2401.300;;9k6 GMSK/2Mbps QPSK;MOCI-1;re-entered
SpooQy-1;44332;;435.300/436.200*/437.500;;4k8/9k6* GMSK;;re-entered
SporeSat;39681;;2401.200-2431.200;437.100 ;1200bps AFSK;;unknown
SPORT;55129;;400.860 ;;1k2/9k6* BPSK;SPORT;active
Sprites;;;437.240/437.325;;125bps MSK;;unknown
Sprites;;;437.240 ;;CDMA;;re-entered
SPROUT;39770;;437.525 ;437.525 ;1k2AFSK 9k6GMSK CW*;JQ1ZJQ;active
SPROUT;39770;437.600 ;437.600 ;;Digipeater Digitalker SSTV;;inactive
SRMSAT;37841;145.900 ;437.500 ;437.425 ;CW;;inactive
SSETI;28894;;437.250 ;;9600bps FSK;SSETI1;inactive
SSIETSAT;47717;;436.000;;LoRa;;inactive
STACEM;;;;;;;failure
StangSat;;;;;;;unknown
Star-Vibe;55009;;437.025 ;;4k8*/9k6GMSK;OM9GRB;unknown
STARS-mother;33498;;437.485 ;437.305 ;1200bps FM CW*;JR5YBN;active
STARS-daughter;33498;;437.465 ;437.275 ;1200bps FM CW*;JR5YBO;active
STARS-AO;43679;;437.400*/437.200;437.350 ;1k2*AFSK 115kGMSK CW;JJ2YSY;inactive
STARS-C-mother;41895;;437.405 ;437.245 ;1200bps FM CW;JJ2YPL;re-entered
STARS-C-daughter;41895;;437.425 ;437.255 ;1200bps FM CW;JJ2YPM;re-entered
STARS-EC(A);47928;;437.405/437.200;437.245 ;115k2 CW;JJ2YVA;re-entered
STARS-EC(B);47928;;437.425/437.200;437.255 ;115k2 CW;JJ2YVB;re-entered
STARS-EC(C);47928;;437.400/437.200;437.350 ;115k2 CW;JJ2YVC;re-entered
STARS-II-mother;39579;;437.405 ;437.245 ;1200bps AFSK CW;JR5YDX;re-entered
STARS-II-daughter;39579;;437.425 ;437.255 ;1200bps AFSK CW;JR5YDY;re-entered
STARS-Me-mother;43640;;437.405 ;437.245 ;1k2AFSK 9k6GMSK CW;JJ2YPL;re-entered
STARS-Me-daughter;43640;;437.425 ;437.255 ;1k2AFSK 9k6GMSK CW;JJ2YPM;re-entered
STECCO;47962;;435.800 ;;9600bps FSK;;inactive
STEP CubeLab;43138;;437.485 ;437.485 ;9600bps FSK CW*;;active
STEP CubeLab-II;52897;;437.485 ;;9600bps GMSK;STEP2;active
STMSat-1;41476;;437.000/437.800 ;;9600bps GMSK SSTV;;re-entered
STORK-1;51087;;401.100 ;;FM;;inactive
STORK-2;51088;;401.100 ;;FM;;inactive
STORK-3;51098;;401.100 ;;9600bps FSK;;inactive
STORK-4;48873;;401.100 ;;9600bps FSK;;inactive
STORK-5;48872;;401.100 ;;9600bps FSK;;inactive
STRaND-1;39090;;437.568 ;;9600bps GMSK;;active
StudSat;36796;437.505 ;437.505 ;437.861 ;9600bps FSK CW;;inactive
STU-1;;;2402.000-2445.000;436.360 ;9600bps GMSK;;failure
SUCHAI;42788;;;437.229 ;CW;SUCHAI;active
SUCHAI-2;52192;;437.230 ;;4800bps FSK;;active
SUCHAI-3;52191;;437.250 ;;4800bps FSK;;active
SuitSat-1;28933;;145.990 ;;FM;;unknown
SuitSat-2;37772;435.742-435.758;145.938-145.922;145.919 ;FM linear/inverting;;re-entered
SuitSat-2;37772;;145.950 ;;FM SSTV Telemetry;;re-entered
SuitSat-2;37772;;145.918 ;145.919 ;BPSK-1000/CW;RS01S;re-entered
SuitSat-2;37772;;145.939 ;145.939 ;BPSK-400/CW;;re-entered
SumbandilaSat;35870;145.875 ;435.345 ;435.300 ;FM tone 233.6Hz;;inactive
Suomi-100;43804;;437.775/2410.000;;9600bps FSK;;active
Supernova-Beta;;;437.570 ;;1200bps AFSK;;failure
SurfSat;43614;;437.275 ;;9600bps FSK;;re-entered
SuryaSatellite-1;55181;145.825 ;145.825 ;435.825 ;1k2AFSK APRS CW;YH1SSS;unknown
SUSat;42730;;436.775 ;;9600bps FSK;;re-entered
SwampSat;39402;;437.385 ;;9600bps FSK;;re-entered
SwampSat-2;45115;;145.875/436.600*/2432.000;;9k6 GMSK/3Mbps QPSK;WK2XID;re-entered
Swayam COEP;41607;;437.025 ;437.025 ;1200bps BPSK CW;SWAYAM;inactive
Swiatowid;44426;436.000 ;145.850/435.500*/2435.000;;1k2*AFSK/9k6GFSK;SR9SAT-6;re-entered
SW1FT;50993;;401.025 ;;FM;;inactive
SwissCube-1;35932;;437.505 ;437.505 ;1200*bps BFSK CW;HB9EG1;inactive
SWSU-55 No1;53309;;437.050/437.050;;1k145 AFSK SSTV AUDIO;RS10S;re-entered
SWSU-55 No2;53312;;437.050/437.062;;1k145 AFSK SSTV AUDIO;RS11S;re-entered
SWSU-55 No3;53313;;437.050/437.075;;1k145 AFSK SSTV AUDIO;RS1S;re-entered
SWSU-55 No4;53306;;437.050/437.082;;1k145 AFSK SSTV AUDIO;RS2S;re-entered
SWSU-55 No5;53310;;437.050/437.100;;1k145 AFSK SSTV AUDIO;RS3S;re-entered
SWSU-55 No6;53321;;437.050/437.087;;1k145 AFSK SSTV AUDIO;RS4S;re-entered
SWSU-55 No7;53322;;437.050/437.1125;;1k145 AFSK SSTV AUDIO;RS5S;re-entered
SWSU-55 No8;53308;;437.050/437.000;;1k145 AFSK SSTV AUDIO;RS6S;re-entered
SXC3-212;53374;;437.550 ;;2400bps GMSK USP;RS32S;active
SXC3-213;53383;;435.570 ;;2400bps GMSK USP;RS21S;active
SXC3-214;53377;;437.900 ;;2400bps GMSK USP;RS28S;active
SXC3-215;53386;;437.800 ;;2400bps GMSK USP;RS33S;active
SXC3-216;53376;;435.670 ;;2400bps GMSK USP;RS23S;active
SXC3-217;53384;;437.750 ;;2400bps GMSK USP;RS30S;active
SXC3-218;53375;;437.700 ;;2400bps GMSK USP;RS34S;active
SXC3-219;53381;;437.650 ;;2400bps GMSK USP;RS19S;active
SXC3-2110;53373;;436.050 ;;2400bps GMSK USP;RS29S;active
SXC3-2111;53382;;435.380 ;;2400bps GMSK USP;RS8S;active
TabletSat-Aurora;40017;;435.550/436.100;437.050 ;9600bps GMSK D-STAR;;inactive
Taka;54534;;145.825/435.375;435.375 ;4800bps GMSK APRS CW;;inactive
Tancredo-1;41391;;437.200 ;437.200 ;1200bps AFSK CW;PY0ETA;re-entered
Tanusha-SWSU-1;42911;;437.050 ;145.800 ;9600bps FSK Voice;RS6S;re-entered
Tanusha-SWSU-2;42912;;437.050 ;145.800 ;9600bps FSK Voice;RS7S;re-entered
Tanusha-SWSU-3;43597;;437.050 ;;1200bps AFSK Voice;RS8S;re-entered
Tanusha-SWSU-4;43598;;437.050 ;;1200bps AFSK Voice;RS9S;re-entered
TARGIT;51440;;437.285 ;;9k6 FSK*/MSK/GFSK/GMSK;T4RG1T;re-entered
TartanArtibeus-1;51078;;401.820 ;;9600bps FSK;;inactive
Taurus-1;44530;145.820 ;436.760 ;435.840 ;9600bps BPSK FM;;inactive
Tausat-1;47926;;436.400 ;436.400 ;9600bps BPSK CW;TAUSAT-1;re-entered
Tausat-2;55073;;436.400 ;;9600bps BPSK;TAUSAT-2;active
TBEx-A;44356;;437.485 ;;9600bps GMSK;KF6RFX;re-entered
TBEx-B;44359;;437.485 ;;9600bps GMSK;KF6RFX;re-entered
TechEdSat-1;38854;;437.465 ;437.465 ;1200bps FM CW;KJ6TVO;re-entered
TechEdSat-2;39143;;;;;;re-entered
TechEdSat-3;39415;;437.465 ;437.465 ;1200bps FM CW;;re-entered
TechEdSat-4;40455;;;;;;re-entered
TechEdSat-5;42066;;;;;;re-entered
TechEdSat-6;43026;;;;;;re-entered
TechEdSat-7;47312;;;;;;re-entered
TechEdSat-8;44032;;;;;;re-entered
TechEdSat-9;;;;;;;to be launched
TechEdSat-10;45917;;;;;;re-entered
TechEdSat-11;;;437.465;;1200bps FM;;to be launched
TechEdSat-12;;;;;;;to be launched
TechEdSat-13;51095;;;;;;unknown
TechEdSat-14;;;;;;;unknown
TechEdSat-15;53957;;;;;;re-entered
TechnoSat;42829;;435.950;435.950;4k8*/9k6 GMSK CW;DP0TBA;inactive
TechSat-1B;25397;145.850/145.930;435.225*/435.325;;9600bps FSK;4XTECH-11 12;active
TeikyoSat-3;39576;;437.450 ;437.450 ;1200bps AFSK CW;JQ1ZKM;re-entered
TeikyoSat-4;49396;;437.450/5831.000;437.450 ;1k2AFSK/9k6GMSK/115k2FSK CW*;JS1YHH;active
Ten-Koh;43677;;437.390 ;437.390 ;1k2AFSK 9k6*GMSK CW WSJT;JG6YKY;inactive
TEPCE-1/2;;;;;;;unknown
TetherSat;;;437.100/437.305;;9600bps GFSK;;inactive
Tevel-1;51013;145.970 ;436.400 ;;9600bps BPSK FM;T1OFK;active
Tevel-2;51069;145.970 ;436.400 ;;9600bps BPSK FM;T2YRC;active
Tevel-3;50988;145.970 ;436.400 ;;9600bps BPSK FM;T3TYB;active
Tevel-4;51063;145.970 ;436.400 ;;9600bps BPSK FM;T4ATA;active
Tevel-5;50998;145.970 ;436.400 ;;9600bps BPSK FM;T5SNG;active
Tevel-6;50999;145.970 ;436.400 ;;9600bps BPSK FM;T6NZR;active
Tevel-7;51062;145.970 ;436.400 ;;9600bps BPSK FM;T7ADM;active
Tevel-8;50989;145.970 ;436.400 ;;9600bps BPSK FM;T8GBS;active
Thybolt-1;54363;;436.175 ;435.360 ;4k8/9k6 FSK CW*;THY01;active
Thybolt-2;54364;;436.175 ;435.360 ;4k8/9k6 FSK CW*;THY02;active
Tianqi-4B;44841;;401.612 ;;FM;;re-entered
TIANQIN-1;44881;435.270-435.290;145.935-145.915;;SSB*;;active
TIANQIN-1;44881;;145.890 ;;4800bps GMSK;BJ1SO;inactive
TIANQIN-1;44881;;;145.910 ;CW;BJ1SO;inactive
Tianwang-1A;40928;;435.645 ;;4k8*/9k6 GMSK;;re-entered
Tianwang-1B;40927;;437.645 ;;4k8*/9k6 GMSK;;re-entered
Tianwang-1C;40926;;435.645 ;;4k8*/9k6 GMSK;;re-entered
Tianyi-1;41842;;437.500/437.525;2401.600 ;9600bps GMSK;;unknown
Tianyi-2;43155;435.350/2403.000/5653.000;435.350*/2403.000/5833.000;;9k6 GMSK/5Mbps OFDM;;active
Tianyi-3;43664;435.875/2406.000/5656.000;435.875/2406.000/5836.000;;9k6 GMSK/5Mbps OFDM;;unknown
Tianyi-4;43669;435.925/2409.000/5659.000;435.925*/2409.000/5839.000;;9k6 GMSK/5Mbps OFDM;;active
Tianyi-5;43553;436.025/2412.000/5665.000;436.025/2412.000/5842.000;;9k6 GMSK/5Mbps OFDM;;unknown
Tianyi-6;43158;436.100/2415.000/5667.000;436.100*/2415.000/5845.000;;9k6 GMSK/5Mbps OFDM;;inactive
TigriSat;40043;;435.000 ;;9600bps FSK;HNATIG;active
TIsat-1;36799;145.980 ;437.305 ;145.980 ;FM AFSK PSK CW;HB9DE;inactive
TiungSat;26548;145.850/145.925;437.325 ;;38400bps FSK;MYSAT3-11 12;inactive
TJ3Sat;39385;;;437.320 ;CW;;re-entered
TJREVERB;55128;145.825 ;145.825 ;;1k2AFSK APRS;;inactive
Toki;42820;;437.375 ;437.372 ;1k2AFSK 9k6GMSK CW;JG6YJO;re-entered
Tomsk-TPU-120;42910;;437.025 ;145.800 ;9600bps FSK Voice;RS4S;inactive
TO-31;25396;145.925/145.975;436.925/436.900;;9600bps FSK;TMSAT1-11 12;inactive
TO-89;41932;;437.525 ;437.525 ;1200bps FM CW;JQ1ZTK;re-entered
TO-108;44881;435.270-435.290;145.935-145.915;;SSB*;;active
TO-108;44881;;145.890 ;;4800bps GMSK;BJ1SO;inactive
TO-108;44881;;;145.910 ;CW;BJ1SO;inactive
Trailblazer-1;39400;;437.425 ;;9600bps FSK;;re-entered
Triton-1;39427;435.xxx;145.818/145.823*;2408.000 ;1200bps RC-BPSK CW*;TRIV0 TRIV1;active
TRISAT;46280;145.900 ;436.500 ;435.6125 ;9600bps GMSK CCSDS;;unknown
TRISAT-R;53108;;435.613 ;;1kbps GFSK;;inactive
TRSI-1;44831;;437.075 ;437.075;FSK CW;;re-entered
TRSI-2;52419;;437.075 ;;2400bps BPSK;;inactive
TRSI-3;52420;;437.075 ;437.075 ;FSK* CW;;active
TSAT;39682;;;;;;unknown
Tsiolkovsky_Ryazan-1;53312;;437.050/437.025;;1k145 AFSK SSTV AUDIO;RS9S;re-entered
Tsiolkovsky_Ryazan-2;53313;;437.050/437.0125;;1k145 AFSK SSTV AUDIO;RS12S;re-entered
TSUBAME;40302;;437.505 ;437.275 ;1200bps AFSK CW;JQ1ZHX;inactive
Tsuru;47927;145.825 ;145.825 ;437.375 ;4k8*FSK APRS CW;JG6YMX;re-entered
TTU100;46312;;435.450*/10465.000;ES1WS;9k6* FSK/GMSK/MSK/OQPSK;;active
TTU101;44401;;435.450*/435.500/10460.000;;9600bps GFSK/GMSK;;unknown
TUBIN;48900;;435.950 ;;9600bps GMSK;DP0TBN;inactive
TUMnanoSAT;53464;;436.680 ;;9600bps GMSK;ER1TUM;re-entered
TuPOD;41936;;437.425 ;437.425 ;1200bps GMSK CW;TUPOD;re-entered
TURKSAT-3USAT;39152;145.940-145.990;435.200-435.250;437.225 ;SSB CW;;inactive
TW-1A;40928;;435.645 ;;4k8*/9k6 GMSK;;re-entered
TW-1B;40927;;437.645 ;;4k8*/9k6 GMSK;;re-entered
TW-1C;40926;;435.645 ;;4k8*/9k6 GMSK;;re-entered
TY-1;41842;;437.500/437.525;2401.600 ;9600bps GMSK;;unknown
TY-2;43155;435.350/2403.000/5653.000;435.350*/2403.000/5833.000;;9k6 GMSK/5Mbps OFDM;;inactive
TY-3;43664;435.875/2406.000/5656.000;435.875/2406.000/5836.000;;9k6 GMSK/5Mbps OFDM;;unknown
TY-4;43669;435.925/2409.000/5659.000;435.925*/2409.000/5839.000;;9k6 GMSK/5Mbps OFDM;;active
TY-5;43553;436.025/2412.000/5665.000;436.025/2412.000/5842.000;;9k6 GMSK/5Mbps OFDM;;unknown
TY-6;43158;436.100/2415.000/5667.000;436.100*/2415.000/5845.000;;9k6 GMSK/5Mbps OFDM;;inactive
UAPSat-1;39571;145.980 ;437.385 ;;1200bps AFSK;OA0UAP-1;inactive
UBAKUSAT;43467;145.940-145.990;435.200-435.250;;SSB;;re-entered
UBAKUSAT;43467;;437.325 ;437.225 ;9600bps GMSK CW;YM1RAS;re-entered
UbatubaSat;41931;;437.200 ;437.200 ;1200bps AFSK CW;PY0ETA;inactive
UCLSat;42765;;435.975 ;;9600bps GMSK;ON03GB;inactive
Uguisu;44330;;437.375 ;437.375 ;4800bps GMSK CW;JG6YLE;re-entered
UiTMSat-1;43589;145.825 ;145.825 ;437.375 ;APRS digipeater CW;JG6YKN;inactive
UKube-1;40074;435.060-435.080;145.960-145.940;;SSB;;inactive
UKube-1;40074;;145.805/2401.000;145.840 ;1200bps BPSK CW;UKUBE1;inactive
UniBRITE;39092;;145.890 ;145.890 ;CW;;inactive
UNICORN-1;51076;;401.820 ;;9600bps FSK;;unknown
UNICORN-2A;51073;;401.820 ;;9600bps FSK;;unknown
UNICORN-2B;;;;;;;unknown
UNICORN-2C;;;;;;;unknown
UNICORN-2D;51032;;401.820 ;;9600bps FSK;;unknown
UNICORN-2E;;;;;;;unknown
UNICubeSAT;38085;;437.305 ;;9600bps FSK;;inactive
UNIFORM-1;39767;;2228.000 ;;;;non-amateur
UniSat-5;39421;;437.175/437.425;;9600bps GMSK;;inactive
UniSat-6;40012;;437.421 ;;9600bps GMSK;II0US;active
UniSat-7;47945;;437.425 ;;9600bps FSK;II0US;active
UNITEC-1;36578;;5840.000 ;5840.000 ;1200bps AFSK CW;JQ1ZUN;deep space
UNSA-SAT1;;;3.4GHz;;230Kbps BPSK;;unknown
UNSW-EC0;42723;;436.525/2400.500;;4800bps GMSK;ON02AU;re-entered
UO-9;12888;;145.825/435.025;2401.000 ;SSB CW;;re-entered
UO-11;14781;;145.826*/435.025;2401.500 ;(V)FM (S)PSK;UOSAT-2;active
UO-14;20437;145.975 ;435.070 ;;FM;;inactive
UO-15;20438;;;435.120 ;CW;;re-entered
UO-22;21575;145.900/145.975;435.120 ;;9600bps FSK;UOSAT5-11 12;inactive
UO-36;25693;145.960 ;437.400/437.025;;38400bps FSK;UO121-11 12;inactive
UPMSat;23607;;137.955 ;;;;unknown
UPMSat-2;46276;;437.405 ;;1200bps BFSK;UPMST2;active
UPSat;42716;;435.765 ;;9600bps GMSK;GND;inactive
URSA MAIOR;42776;;435.950;;9600bps FSK;URSAMR;inactive
USNAP1;44355;28.120/145.825;145.825/435.350/437.605*;;1k2/9k6* FSK;USNAP1-1;inactive
USS Langley;40652;28.120/145.825;437.475/435.350;2404.000 ;9600bps FSK PSK31;;inactive
UTMN;53376;;435.670 ;;2400bps GMSK USP;RS23S;active
UVSQ-Sat;47438;145.905 ;437.020 ;;1k2/9k6* BPSK FM*;LATMOS-1;active
UWE-1;28892;;437.505 ;;1200bps AFSK;DP0UWE;inactive
UWE-2;35934;;437.385 ;437.385 ;1200bps AFSK CW;DP0UWF;inactive
UWE-3;39446;;435.000/436.395/437.385*;;9600bps GMSK CW;DP0UWG;inactive
UWE-4;43880;437.375 ;435.600*/437.375/437.385;;9600bps FSK Digipeater;DP0UWH;active
VDNH-80;44392;;436.500 ;;4800bps mobitex;;active
VEERY-FS1;52777;;137.950 ;;FM;;inactive
VELOX-I;40057;;145.980 ;145.980 ;9600bps FSK CW;VELOXI;inactive
VELOX-P2;39438;437.305 ;145.980 ;145.980 ;1200bps BPSK CW;;inactive
VELOX-2;41171;;145.930 ;145.930 ;1200bps BPSK CW;VELOX2;inactive
VELOX-III;41935;;437.375 ;437.375 ;1200bps AFSK CW;JG6YBW;active
VELOX-IV;;;437.225 ;;9600bps GMSK;;to be launched
Venta-1;42791;;437.325/2289.250;;9600bps;YL1VA;inactive
Vermont Lunar;39407;;437.305 ;;9600bps FSK;W1VTC2;re-entered
VisionCube;43758;;437.425 ;;9600bps GMSK;;unkown
Vizard;53386;;437.800 ;;2400bps GMSK USP;RS33S;active
Voenmeh;53373;;436.050 ;;2400bps GMSK USP;RS29S;active
VO-52;28650;435.220-435.280;145.930-145.870;145.936 ;SSB Carrier;Indian;inactive
VO-52;28650;435.225-435.275;145.925-145.875;145.860 ;SSB CW;Dutch;inactive
VO-96;43775;435.340 ;145.900 ;;FM CTCSS 67.0Hz;;inactive
VR3X-A;47463;;;915.600 ;CW;;inactive
VR3X-B;47467;;;915.600 ;CW;;inactive
VR3X-C;47524;;;915.600 ;CW;;inactive
VZLUsat-1;42790;;437.240 ;437.240 ;4800bps MSK CW*;VZLUSAT1;active
VZLUsat-2;51085;;437.325 ;;1k2/4k8*/9k6 MSK;;active
WARP-01;47924;;437.425 ;437.425 ;1k2GFSK 4FSK CW*;JQ1ZTK;re-entered
WASEDA-SAT-ZERO;;;437.200 ;437.200 ;1k2FSK CW;;failure
WASEDA-SAT2;36574;;437.485 ;437.485 ;1200bps PCM-FSK CW;WASEDA;re-entered
WASEDA-SAT3;41933;;437.290 ;437.290 ;1200bps PCM-FSK CW;;inactive
WE_WISH;38856;;437.515 ;437.505 ;2400bps FM SSTV CW;JQ1ZIJ;re-entered
WildTrackCube-SIMBA;47941;;435.310 ;;1k2 FSK 9k6 GMSK;;unknown
WNISAT-1;39423;;467.674 ;;;;non-amateur
WO-18;20441;;437.104/437.075;;1200bps PSK;;inactive
WO-39;26061;145.860 ;437.070/437.175;;9600bps FSK;;inactive
Wren;39435;;437.405 ;437.405 ;1200bps FSK CW;;inactive
Xatcobeo;38082;;437.365/145.940;437.365 ;1200bps FFSK SSR CW;;re-entered
Xiaoxiang-1;41842;;437.500/437.525;2401.600 ;9600bps GMSK;;unknown
Xiaoxiang-2;43155;435.350/2403.000/5653.000;435.350*/2403.000/5833.000;;9k6 GMSK/5Mbps OFDM;;active
Xiaoxiang-3;43664;435.875/2406.000/5656.000;435.875/2406.000/5836.000;;9k6 GMSK/5Mbps OFDM;;unknown
Xiaoxiang-4;43669;435.925/2409.000/5659.000;435.925*/2409.000/5839.000;;9k6 GMSK/5Mbps OFDM;;active
Xiaoxiang-5;43553;436.025/2412.000/5665.000;436.025/2412.000/5842.000;;9k6 GMSK/5Mbps OFDM;;unknown
Xiaoxiang-6;43158;436.100/2415.000/5667.000;436.100*/2415.000/5845.000;;9k6 GMSK/5Mbps OFDM;;inactive
X-CubeSat;42707;145.860 ;437.020 ;;1200bps AFSK FM;ON01FR;re-entered
XI-IV;27848;;437.490 ;436.848 ;1200bps AFSK CW*;JQ1YCW;active
XI-V;28895;;437.345 ;437.465 ;1200bps AFSK CW*;JQ1YGW;active
XO-53;28894;;437.250 ;;9600bps FSK;SSETI1;inactive
XW-1;36122;145.925-145.975;435.765-435.715;;SSB inverting;BJ1SA-11 12;inactive
XW-1;36122;145.825 ;435.675 ;;FM tone 67Hz;;inactive
XW-1;36122;;;435.790 ;CW;BJ1SA;active
XW-2A;40903;435.030-435.050;145.685-145.665;145.640/145.660;9k6/19k2 GMSK/CW*;BJ1SB;active
XW-2B;40911;435.090-435.110;145.750-145.730;145.705/145.725;9k6/19k2 GMSK/CW*;BJ1SC;active
XW-2C;40906;435.150-435.170;145.815-145.795;145.770/145.790;9k6/19k2 GMSK/CW*;BJ1SD;active
XW-2D;40907;435.210-435.230;145.880-145.860;145.835/145.855;9k6/19k2 GMSK/CW*;BJ1SE;active
XW-2E;40909;435.270-435.290;145.935-145.915;145.890/145.910;9k6 GMSK/CW*;BJ1SF;active
XW-2F;40910;435.330-435.350;146.000-145.980;145.955/145.975;9k6 GMSK/CW*;BJ1SG;active
XW-3;50466;145.855-145.885;435.195-435.165;;VHF/UHF SSB*;;active
XW-3;50466;;435.725 ;;4k8*GMSK telemetry;CAS9;active
XW-3;50466;;;435.575 ;UHF CW*;;active
XW-4;54816;145.870 ;435.180 ;;VHF/UHF SSB bandwidth 30kHz;;re-entered
XW-4;54816;;435.725 ;;4K8 GMSK telemetry;CAS10;re-entered
XW-4;54816;;;435.575 ;DTMF_camera CW;;re-entered
Yarilo-1;46490;;435.350 ;;9600bps FSK;;inactive
Yarilo-2;46490;;435.550 ;;9600bps FSK;;inactive
YukonSat;;;437.875/2428.000;;9600bps GFSK;;to be launched
YUSAT-1;47439;145.825 ;436.250 ;;1k2AFSK/9k6GMSK;BN0YS;inactive
YuZGU-1;42911;;437.050 ;145.800 ;9600bps FSK Voice;RS6S;re-entered
YuZGU-2;42912;;437.050 ;145.800 ;9600bps FSK Voice;RS7S;re-entered
YuZGU-3;43597;;437.050 ;;1200bps AFSK Voice;RS8S;re-entered
YuZGU-4;43598;;437.050 ;;1200bps AFSK Voice;RS9S;re-entered
YuZGU-5;53309;;437.050/437.050;;1k145 AFSK SSTV AUDIO;RS10S;re-entered
YuZGU-6;53312;;437.050/437.062;;1k145 AFSK SSTV AUDIO;RS11S;re-entered
YuZGU-7;53313;;437.050/437.075;;1k145 AFSK SSTV AUDIO;RS1S;re-entered
YuZGU-8;53306;;437.050/437.082;;1k145 AFSK SSTV AUDIO;RS2S;re-entered
YuZGU-9;53310;;437.050/437.100;;1k145 AFSK SSTV AUDIO;RS3S;re-entered
YuZGU-10;53321;;437.050/437.087;;1k145 AFSK SSTV AUDIO;RS4S;re-entered
YuZGU-11;53322;;437.050/437.1125;;1k145 AFSK SSTV AUDIO;RS5S;re-entered
YuZGU-12;53308;;437.050/437.000;;1k145 AFSK SSTV AUDIO;RS6S;re-entered
ZACube-1;39417;145.860 ;437.355 ;14.099 ;1k2AFSK/9k6* GMSK CW;123456;active
ZACube-2;43907;437.525/1260.250;437.345/2405.000;14.099 ;9600bps FSK;;unknown
ZA-AeroSat;42713;;437.195 ;;9600bps GMSK;ON01AZ;re-entered
Zhou Enlai;43156;145.930 ;436.950 ;437.350/437.644*;FM 9600bps BPSK;BI4ST;active
ZHUHAI-1 01;42761;435.210-435.230;145.880-145.860;;SSB*;;active
ZHUHAI-1 01;42761;;145.835 ;145.855 ;4800bps GMSK CW;BJ1SK;active
ZHUHAI-1 02;42759;435.270-435.290;145.935-145.915;;SSB*;;active
ZHUHAI-1 02;42759;;145.890 ;145.910 ;4800bps GMSK CW;BJ1SL;active
ZimSat-1;54536;;145.825/435.375;435.375 ;4800bps GMSK APRS CW;;inactive
Z-Sat;49399;435.480 ;145.875 ;145.875 ;9k6GMSK FM CW*;JJ2YPO;active
